id,Max SNRs,Match Targets,Actual Targets,Classified Targets
00f7da393d,13.772278926296917,0,0,1
00f7eeb159,14.766740147835431,0,0,1
00f8098304,14.629224465070749,0,1,0
00f80e96ee,14.762683961880567,0,1,0
00f812ce29,15.291590132559891,1,0,0
00f81d9bcc,14.746663989902864,0,1,0
00f82bab43,15.500604680629303,1,0,0
00f83265bd,34.05059378531752,1,1,1
00f848554c,14.384286262110724,0,1,0
00f85dd849,13.472661215248152,0,0,1
00f88999ec,13.488434758155888,0,0,1
00f8ad4c1c,14.480955150572584,0,0,1
00f8e792d5,14.338189838888866,0,0,1
00f8e88e61,14.83380256378554,0,1,0
00f9081ede,15.012947755671709,1,0,0
00f90c4dc0,13.826089791156376,0,0,1
00f91c6957,13.807647650528647,0,0,1
00f92c6ccc,13.383392625766325,0,0,1
00f92ea61f,23.438909474616224,1,1,1
00f932fc6c,12.77796316667353,0,0,1
00f944bc28,28.46760713676169,1,1,1
00f963c8af,14.185539513590422,0,1,0
00f973d643,14.855531704950328,0,0,1
00f98ebfd4,13.581372611419448,0,0,1
00f9e64af1,14.031690037340931,0,0,1
00fa4e2157,14.067108115661966,0,0,1
00fa9f14f1,13.499943469168455,0,0,1
00fabd87fa,15.328780455659276,1,0,0
00fad97937,13.712602477928218,0,1,0
00faf87e4b,13.945797705570946,0,0,1
00fb108ed1,15.10494878709823,1,1,1
00fb50207d,22.169857306847465,1,1,1
00fb574e8d,14.426503205377978,0,0,1
00fb7bf5fe,15.036023014101232,1,1,1
00fb86d12f,15.64655295263285,1,1,1
00fb8d4bf0,13.74654132010084,0,0,1
00fb9d20c9,14.66306003620608,0,1,0
00fba0e04a,15.703318640831924,1,1,1
00fba4b8f7,14.560508631087442,0,0,1
00fbb92c3a,13.907285377258084,0,1,0
00fbcce4fc,14.890454612328686,0,1,0
00fbce6128,17.282497380647214,1,1,1
00fbd88ae2,15.16205845730574,1,0,0
00fc0904ee,16.480845918012577,1,1,1
00fc0c3fa1,14.00816255033231,0,1,0
00fc1274ab,22.88002373045413,1,1,1
00fc129bd0,15.19684434887878,1,1,1
00fc24fddc,14.676971141740603,0,0,1
00fc39567f,14.450919375735127,0,0,1
00fc4e1884,14.46911846287943,0,0,1
00fc6b79da,13.806037711377709,0,1,0
00fd27840b,15.03043659551057,1,1,1
00fd2bde05,14.672353277206806,0,1,0
00fd3dc5a7,19.570307372372994,1,1,1
00fd6f8a9d,14.740183757949817,0,1,0
00fd9f2115,13.582818972694607,0,0,1
00fde966fd,19.956842746133976,1,1,1
00fdf2c477,14.873086279717498,0,0,1
00fe0b8a0b,14.350832567167425,0,1,0
00fe13c353,13.6035623158776,0,0,1
00fe1da52a,14.902621765424811,0,0,1
00fe28b78e,17.143092417806514,1,1,1
00fe56d2b9,15.420047308012336,1,0,0
00fe5b3b81,14.988875919863432,0,1,0
00fe75ea89,14.868063280325064,0,0,1
00fe76a07f,15.202580969838593,1,1,1
00fef0e791,30.511151075930023,1,1,1
00fef67f04,15.03931768577571,1,0,0
00ff15dbb5,14.189264571141564,0,0,1
00ff4de3e0,14.341306360756896,0,1,0
00ff71a12b,13.454661057361871,0,0,1
00ff7563a4,15.3120548007767,1,1,1
00ff79baba,15.801237976576372,1,0,0
00ff9d5fbf,14.281050981577266,0,1,0
00ffc9540f,19.025613487445213,1,1,1
00ffda0f3e,13.892523842646328,0,0,1
00ffddc10e,13.857590144767604,0,1,0
00ffe9278f,65.98075960525826,1,1,1
0100031c65,26.81604694372157,1,1,1
01001eae3a,15.016633074418529,1,1,1
01005ad078,13.781096106731956,0,1,0
010060b912,16.129873961034516,1,0,0
0100800978,14.188075840525602,0,0,1
0100830fdc,13.655627188036316,0,0,1
0100df57ac,14.371446753883156,0,0,1
0101239f4e,14.346185722360392,0,0,1
0101252298,13.568910014637918,0,0,1
01018ced50,17.76969752109199,1,1,1
0101c71db8,18.35013570265245,1,1,1
0101d23280,40.0293984840155,1,1,1
0101eabb56,14.42811485602469,0,0,1
0101f3f35f,14.144374189416528,0,0,1
0102141b69,15.704147967126382,1,0,0
010230e0ce,28.860868128672383,1,1,1
0102d0695c,13.89889549037267,0,0,1
0102f48541,14.48465817452264,0,0,1
010322dbb5,13.7029198365499,0,0,1
01032e47a6,14.55119373264112,0,0,1
010347d1b2,14.359440031355696,0,0,1
010348a8e9,19.598778802441025,1,1,1
01034ce188,13.98612545544868,0,1,0
0103503166,14.724167887913596,0,1,0
0103515970,14.634985840856526,0,1,0
010363d292,17.341468608742648,1,1,1
010373a863,14.145962710048014,0,1,0
0103761e96,13.812642373038196,0,0,1
0103acf5a9,14.508503251041455,0,0,1
0103af62bc,14.312641695869967,0,0,1
0103c0b221,14.007915763218111,0,0,1
0103c4d505,14.085432402366076,0,0,1
0103d41cef,14.019960037941429,0,0,1
0103f704c9,14.800264910007384,0,1,0
01043610b6,13.37796459502222,0,1,0
0104493bf4,14.166904316523674,0,0,1
010482aa16,14.70865764313982,0,1,0
0104ae30f8,14.273073526447384,0,1,0
0104bba0c1,14.023405572793532,0,0,1
01050613af,15.897244328234974,1,1,1
0105063268,12.957205031635892,0,0,1
010516a826,25.159669021968824,1,1,1
010547f9da,15.16637198846684,1,0,0
01056bd747,14.01589699141247,0,0,1
010590e880,13.2891117723421,0,0,1
0105951df4,14.510068637908756,0,0,1
0105d46243,29.84823559973969,1,1,1
0105f9755d,14.711378102363891,0,0,1
01061cbc6c,14.27373142556744,0,1,0
010641ea93,16.610057332359617,1,1,1
01065e09cc,15.181562666161238,1,0,0
0106777909,27.96063810392244,1,1,1
01067df4f8,16.779080794668307,1,1,1
010681c004,13.925963654305818,0,0,1
01071af6c3,14.42985099870885,0,1,0
01071e0924,13.9643775212338,0,0,1
010735cf57,13.812766687896112,0,0,1
0107403da1,14.837866204222586,0,0,1
0107405ea1,18.702632821519583,1,1,1
01075a0251,14.09104560097975,0,1,0
0107c5ea62,14.118745653412534,0,0,1
0107d4dda0,21.00459399927252,1,1,1
0107d682b9,27.256689267219294,1,1,1
0107e9ed90,14.950475296330287,0,0,1
01080ab797,13.99465764199067,0,1,0
010823c824,14.796492303884216,0,1,0
01085fb808,20.45987055715604,1,1,1
01087de1ec,27.171762763832504,1,1,1
010885dba4,13.556680337296044,0,0,1
01088865f2,14.97403016018446,0,0,1
0108990117,14.508135334587829,0,0,1
0108aa04e6,14.691370561622469,0,0,1
0108b2265f,17.16088962744064,1,1,1
0108c90d4d,14.392417619851583,0,1,0
0108d0228f,14.21297681845468,0,0,1
0108d5bb2c,14.32480580064041,0,0,1
0108db278e,13.854390443764856,0,0,1
0108e4d6a7,14.434584759363585,0,0,1
010909cd0e,13.078017797794514,0,1,0
0109207a72,14.410601514194711,0,1,0
010942197a,13.292910156408688,0,0,1
01094cdf33,14.218173935532192,0,0,1
0109599059,16.34351992808345,1,1,1
0109690373,15.710823188848488,1,1,1
01097155bb,14.351063918632857,0,1,0
0109c36a9b,14.29182181001011,0,1,0
0109cc7323,25.129469447897613,1,1,1
0109ebea9c,15.375933809951642,1,1,1
010a07a37f,15.67692946450633,1,1,1
010a09100f,13.858289192607211,0,1,0
010a2d3617,14.022819275423494,0,0,1
010a4d8fc3,27.658790511380367,1,1,1
010a501858,14.576090768569976,0,0,1
010a8375cd,14.764600721295112,0,0,1
010adaf258,14.196166295952647,0,0,1
010b150472,15.092433153459918,1,0,0
010b1714e2,13.943822333936572,0,0,1
010b1a6c90,15.81273066609647,1,1,1
010b7ee229,18.74098885121519,1,1,1
010bcc0f3d,14.382381408377888,0,0,1
010bd959a4,13.773221512286597,0,0,1
010c0b9380,15.874749845697552,1,1,1
010c0c5294,14.314872500581174,0,0,1
010c29df62,14.419222203770524,0,1,0
010c2f5f74,15.166953210732208,1,0,0
010c402d95,16.509996456983462,1,1,1
010c46ce8f,13.952683781664412,0,1,0
010c6bb038,13.594470189701294,0,0,1
010c7f8673,18.6802044819061,1,1,1
010c8d7563,13.31981325651109,0,1,0
010ce47532,13.781074104757776,0,0,1
010d04eaa8,15.425003648615505,1,1,1
010d110ccc,14.312115654836749,0,0,1
010d37ee53,15.046221645572636,1,1,1
010d527c49,19.317630000842456,1,1,1
010d93e2f0,17.770058003555654,1,1,1
010da977bf,14.682833534932014,0,0,1
010dd39a84,13.908344704671505,0,1,0
010e07f60f,14.854071017972208,0,0,1
010e306497,13.639086266620986,0,0,1
010e3734cc,14.022253859581635,0,0,1
010e56e14e,14.4713001300875,0,0,1
010e5add95,41.48973670855351,1,1,1
010e73507f,24.402259535946214,1,1,1
010e80ab86,14.030073747475122,0,0,1
010e9c52e3,14.830760158271069,0,0,1
010ed923e6,34.11395094991429,1,1,1
010edbab1e,14.423338763271609,0,0,1
010eec2dc1,40.04902193813536,1,1,1
010ef97c7f,14.014879322752291,0,0,1
010f31c5ab,17.598656295814713,1,1,1
010f447bc9,20.254217736332897,1,1,1
010f45dbe5,14.706898947543609,0,0,1
010f489937,14.5612308231369,0,0,1
010f4bd50a,17.731867811810545,1,1,1
010f4d69f1,13.88704709012658,0,0,1
010f4d7999,14.773626864242525,0,0,1
010fe77d26,14.238960304237189,0,1,0
010ff8cba4,14.604679794622225,0,1,0
0110230637,16.48089077640015,1,1,1
011064eb44,13.701963727662273,0,1,0
01108ab9ad,14.83765949189225,0,1,0
0110ca73a8,14.357991473231646,0,0,1
0110cce9b0,14.16427031938507,0,0,1
0111066a1b,14.93784473046414,0,0,1
01111cd9d6,15.914554983659006,1,0,0
01115a7af6,15.720428019898836,1,1,1
011165eb08,15.472482648378254,1,0,0
011167f409,23.021352163235616,1,1,1
011181049b,14.34386421569402,0,1,0
0111975dc7,15.17667954040728,1,0,0
0111ac4ff9,15.334475600020856,1,1,1
0111bfd32a,14.936374967568948,0,1,0
0111cd1931,16.755529978697496,1,1,1
0111df6fab,14.953973741756208,0,0,1
011205f728,14.08341087014026,0,0,1
01120dc654,14.882553771992406,0,1,0
01124d9995,13.69514599801061,0,0,1
0112683d10,38.07077589916613,1,1,1
0112695ebe,45.499763041502455,1,1,1
0112d3c069,14.660919004044334,0,0,1
0112e3e862,14.28034841145605,0,0,1
0112f05886,15.629855226964333,1,1,1
0112f8222e,15.09152894632171,1,0,0
0113316887,13.975844370239638,0,1,0
0113448c90,17.94492514101678,1,1,1
011385638f,34.36115271177846,1,1,1
01138bbf3d,21.531861380942008,1,1,1
0113967853,22.92180678738431,1,1,1
011398b917,13.790092136396364,0,0,1
0113b8c8d8,21.12846176896829,1,1,1
0113d11a5f,14.32640070578055,0,0,1
0113d93999,14.111758474806589,0,0,1
01141000fa,14.942964224318814,0,1,0
01145d8e9b,13.242756615649508,0,0,1
01145d9ffc,14.799834238867913,0,1,0
0114bab021,18.834943445542063,1,1,1
0114c39c70,34.70877557580158,1,1,1
0115121808,14.310468071798748,0,0,1
011536b1e9,20.719938537745215,1,1,1
011586213d,14.050657622769704,0,1,0
01158efb8b,14.436024785719408,0,1,0
01159076b2,14.839232663349396,0,1,0
01159b0898,13.935359862721484,0,0,1
0115a25b73,14.34146119353463,0,1,0
0115c84d54,13.21773852209118,0,0,1
0115fa1a14,14.21331402844242,0,0,1
01162261bf,13.81250509110276,0,0,1
011645941d,16.473615363314828,1,1,1
01164996e1,14.402596506132593,0,1,0
01164d74aa,14.112566045979822,0,1,0
01166d4b1d,14.416090193232362,0,0,1
011684014f,14.827098240070566,0,0,1
011699ef7d,13.386433308724852,0,0,1
0116b04152,14.420077982531357,0,1,0
0116b3ba27,15.155388279664413,1,1,1
0116b49b8c,18.479139775839894,1,1,1
0116db0b05,14.073789081734535,0,1,0
0116ff2a45,13.812198583116396,0,0,1
011707103b,13.67213306685912,0,1,0
0117163c06,23.509651864985067,1,1,1
011732e1d6,15.56469097711764,1,0,0
01174695d9,17.626222217776956,1,1,1
01175fda63,45.33981125311447,1,1,1
0117783e5e,19.74452557367889,1,1,1
011782b714,13.765374471711302,0,0,1
0117bb4093,29.476203829977955,1,1,1
0117d4ae87,14.657380383674823,0,0,1
0117e24836,25.099009534643343,1,1,1
011816b69e,14.201236759572843,0,1,0
0118586ee6,13.990205452418902,0,0,1
01185e9bdd,15.60561652540865,1,1,1
01188118c3,22.18226660064267,1,1,1
0118a3b9bb,13.135170861415984,0,0,1
0118ae569a,13.586269026085152,0,0,1
0118caa151,14.488810178596442,0,0,1
011909d348,24.12787502007449,1,1,1
0119129114,14.56045485981166,0,0,1
0119247309,13.810201728996912,0,0,1
011930099e,13.634741406732507,0,0,1
01194fdc12,23.05585654778195,1,1,1
01195a28c8,15.245748818261475,1,1,1
011991110d,13.82619402117956,0,0,1
0119af3225,15.623924655190798,1,1,1
0119b97c19,14.215715607124933,0,1,0
0119cba2c6,13.87118432598751,0,0,1
0119f7c749,15.155559516231897,1,0,0
011a045744,25.485725612071924,1,1,1
011a0b6788,21.64755231909142,1,1,1
011a2c6d6f,14.335960796179329,0,0,1
011a3dfb03,14.60722497685282,0,0,1
011a423d74,14.6492876405335,0,0,1
011a4cd228,14.032399383260971,0,0,1
011a4ff012,13.824068009799037,0,1,0
011a5c4998,16.694884668611344,1,1,1
011a6f91bf,14.45609165057707,0,0,1
011add6716,19.40567709690818,1,1,1
011b0df22e,14.224214069985816,0,0,1
011b1997ed,14.28800967681661,0,0,1
011b1dcdd7,14.959293515555046,0,1,0
011b3cf6bd,24.56937370200108,1,1,1
011b3ff7c3,14.093599987329377,0,0,1
011bc333e7,14.74254586932472,0,0,1
011bc5522c,14.447564986453486,0,0,1
011bcbc4cd,13.53935879218716,0,0,1
011bd9e534,13.469491226375188,0,1,0
011bfab0fc,15.32226001098402,1,0,0
011c04b9da,22.92006058855468,1,1,1
011c071c0d,14.94188025718772,0,0,1
011c1524d8,14.272852370647378,0,0,1
011c4dc028,22.57359034592968,1,1,1
011c5b5adf,25.064573747184895,1,1,1
011c9672b9,28.60164020063958,1,1,1
011cad581e,15.445525626839393,1,0,0
011d2d30dd,16.256684607610204,1,1,1
011d47c3ea,16.843064479998695,1,1,1
011d4ab1a2,15.238788144368474,1,0,0
011d9bda27,13.994536547678631,0,1,0
011d9ebbf4,40.96510538658346,1,1,1
011da73d12,14.051564432635228,0,0,1
011dab337f,13.79368780418438,0,0,1
011daf10c1,130.3486280854195,1,1,1
011df07376,25.681397884621,1,1,1
011e01ffb4,15.449532694927893,1,1,1
011e3fc45f,14.474151845467444,0,0,1
011e4eada8,14.857812497927874,0,1,0
011e5e544b,15.0374967368836,1,0,0
011e6c31c5,17.494397195524705,1,1,1
011e7216ad,13.95731061334952,0,1,0
011e74fcb7,14.432132421601915,0,1,0
011e772cc0,14.874702673500051,0,0,1
011e99729a,15.690835035606296,1,1,1
011ea61661,13.459821467566456,0,0,1
011ec41ea0,15.132352236597091,1,1,1
011ec6c4b8,13.513103901227158,0,0,1
011edc96aa,20.632803472973684,1,1,1
011f115597,13.873128770557695,0,0,1
011f34b16b,20.43180490524683,1,1,1
011f3f064e,16.20541302188233,1,1,1
011f4234b5,14.443641873020988,0,0,1
011f43e5d8,15.155099876202147,1,1,1
011f590946,20.754837536591737,1,1,1
011f7b72cb,14.530328905204358,0,0,1
011f945d81,17.24766984968801,1,1,1
011fa67f43,15.61056635489278,1,1,1
011fbbfd93,17.56377001518726,1,1,1
011fd27a0c,13.517950051596966,0,1,0
0120069fb6,15.960006160509574,1,1,1
01200ae880,14.94713624886972,0,0,1
01202ef820,13.659077277093148,0,1,0
012060c9da,23.79189751738201,1,1,1
0120bc0eb9,64.67312827944883,1,1,1
0120d30054,14.469188272892136,0,1,0
0120e6e2ad,23.89439430948452,1,1,1
0120fe35bf,14.947806452307567,0,1,0
01212c1558,13.634713541013378,0,0,1
01216edd98,14.543653620065005,0,0,1
012182649f,14.65852274551496,0,0,1
0121879bdd,23.296243329172636,1,1,1
012191f2a9,16.104907473539456,1,1,1
0121c199a3,13.936678045380598,0,0,1
0121e6c007,14.141928080698245,0,0,1
0121edbde9,17.395723885030726,1,1,1
0121faecd7,71.71695579869078,1,1,1
012216c88e,15.578627667315304,1,1,1
01224af8f1,13.965718770726731,0,0,1
01226cd396,15.462361916895656,1,1,1
01229effcf,47.89646003384373,1,1,1
0122a39b90,14.782329104585594,0,0,1
0122ae4386,31.62746836802217,1,1,1
0122db1e8d,14.10202806278803,0,0,1
0122dc2310,15.252980676961212,1,1,1
0122e104d0,14.353440860859031,0,1,0
0123039935,15.954413108955317,1,1,1
012309faee,14.902917655829016,0,0,1
01231d24d9,14.645574436395991,0,1,0
01232a1e83,13.791863040380845,0,0,1
012330b9de,14.54333660874743,0,1,0
01235c896d,20.06109190874685,1,1,1
0123adca98,14.419399439411164,0,1,0
0123dbf8b6,21.76778894915294,1,1,1
012461f949,25.06648853129991,1,1,1
0124680710,25.1906426145692,1,1,1
01246c3494,14.959073709909887,0,1,0
01246fdaf6,21.3296950454308,1,1,1
012475ae0c,13.599013368297278,0,0,1
01247c67d3,15.291148186144024,1,0,0
012493d511,18.68859545849445,1,1,1
0124b39d33,14.119740165220907,0,0,1
0124ea220d,15.199658360195386,1,1,1
0124f662ea,22.616097473211703,1,1,1
0124f66e8e,15.272093633580452,1,0,0
01251c299c,14.986790352851996,0,0,1
012523a0a6,29.82037731057584,1,1,1
012554625a,14.682509554542248,0,0,1
01255d49bb,14.99687968392335,0,1,0
012560532f,14.356487406803062,0,0,1
0125d395ec,14.238246107201338,0,0,1
0125d68fa5,14.603733831520124,0,1,0
0125d7a307,16.987035049238404,1,1,1
0125e99e0f,13.652461432491863,0,0,1
01260dfde8,15.531834142927073,1,1,1
01260ea9d5,14.9118469636511,0,0,1
01261fab06,13.257448075110968,0,0,1
012625e69f,14.554202509396012,0,1,0
0126349a72,17.165008700154345,1,1,1
01264728d1,15.976710796110238,1,1,1
01267f735d,17.740534497187483,1,1,1
012681bed1,13.70481308844928,0,0,1
0126c60233,15.105810190396468,1,0,0
012702b7aa,16.114532676743927,1,1,1
0127111ac2,14.277350018139,0,0,1
012713bf83,16.66366179540304,1,1,1
01273e518b,15.139395174276071,1,1,1
0127530218,12.827281974589404,0,0,1
01275cb1cd,20.595359590166108,1,1,1
012769bcd7,15.75844470975724,1,0,0
0127755b4b,26.26128090730117,1,1,1
012781dbc4,26.824201750480032,1,1,1
0127899c56,13.88563365539355,0,0,1
0127afb83f,14.401339614924876,0,0,1
0128096db4,15.011828830570238,1,0,0
01281b5230,16.898871254027867,1,1,1
0128240fbb,13.54244576607019,0,0,1
012855aff2,14.92224613427817,0,1,0
0128d4de4b,13.692084155279796,0,0,1
0128e58039,13.38184476042432,0,1,0
0128fe30c7,21.397640117338824,1,1,1
012908106a,15.425109145092197,1,1,1
0129228a7a,16.05795913332489,1,1,1
012953dae2,14.107029002365811,0,1,0
0129aaac5b,14.762169151728608,0,0,1
0129b30c88,14.594020233186086,0,0,1
0129ee31d9,13.9521612346406,0,0,1
012a0c32c1,15.034657398693174,1,0,0
012a1ac315,14.552749458725412,0,1,0
012a239646,14.177734841948432,0,0,1
012a365f3b,14.394250988755331,0,0,1
012a4182de,14.221417455370176,0,0,1
012a7c721d,17.565513780792088,1,1,1
012aaed9cc,16.29232044844422,1,0,0
012b06129d,15.644385545562043,1,1,1
012b1a5df2,14.220382868648244,0,1,0
012b5241c6,14.848113945317188,0,0,1
012b894aa1,14.98602252764548,0,1,0
012bbc4141,15.641651464620397,1,1,1
012bfbf2d7,13.572121597947357,0,1,0
012c008823,26.66701895884435,1,1,1
012c247ea8,14.86044346681722,0,1,0
012c4fe897,20.099472934549727,1,1,1
012cad7968,14.200617490142818,0,0,1
012cdbbfdf,15.228762470795,1,1,1
012ce8b387,14.49017788501537,0,1,0
012d37c3a0,16.59695868872172,1,1,1
012d41c1ff,14.460874549834152,0,0,1
012d4a7d0b,14.447157221805943,0,1,0
012d66370e,13.808027962839798,0,1,0
012d894d9e,13.941818404764618,0,1,0
012d8ea662,13.572080809014588,0,0,1
012da74216,14.004055885511,0,1,0
012de1d212,15.195213912475044,1,1,1
012e13f77d,14.729720511996996,0,1,0
012e3166cd,14.395181209349971,0,1,0
012e4ebff9,14.138079802025526,0,0,1
012e5bd679,14.69198022406519,0,0,1
012eb168be,14.62942978370856,0,0,1
012eced697,43.81851563437492,1,1,1
012f3f3968,15.278379315277029,1,1,1
012f5ad382,15.392355064192312,1,1,1
012f7979b5,14.812768862880365,0,1,0
012f815155,13.880137359965758,0,1,0
012f9f6f05,13.76900535977537,0,0,1
012ff0bf53,13.686758484181803,0,0,1
012ff0c6e0,44.01059101229579,1,1,1
012ff78af6,15.439007078599548,1,1,1
012ff9d1be,32.9203668567808,1,1,1
0130031458,13.670902787556429,0,0,1
01302d07a8,14.9164349720546,0,0,1
0130318a63,14.497083311297123,0,0,1
013054582a,15.407701486615355,1,0,0
01305c28ec,19.785494110815755,1,1,1
013068564e,15.028482048666936,1,1,1
01306c531e,14.415455129645212,0,1,0
013082d848,16.125911812292166,1,1,1
0130a37ad4,14.048477542951847,0,1,0
0130a7a9bf,14.066347161503646,0,0,1
0130f1989a,14.311227262789528,0,0,1
01311bb006,15.106890390425848,1,0,0
01311ca7c4,21.33419450708396,1,1,1
013131f398,14.79003921562634,0,0,1
01313f769c,13.106141382904312,0,0,1
013151be63,15.236046873664522,1,0,0
0131931ac6,13.290910322229164,0,0,1
0131b59b79,14.789553364744442,0,1,0
0131ea0df2,15.123522099002424,1,1,1
0131f11001,14.90426363826343,0,0,1
01320dd783,15.231725077160956,1,0,0
01321e0666,13.796438005198269,0,0,1
01322b0fa2,14.25485415542228,0,1,0
01323d05bb,13.16837643527566,0,1,0
0132451890,14.372923409750896,0,1,0
0133173b4a,14.506066370959465,0,0,1
013324bf1d,14.447588999502369,0,1,0
013327c0e8,13.94160478205357,0,0,1
01334194cc,14.276365095048387,0,0,1
013355a2fd,14.022872052412744,0,0,1
01335e68d0,15.240193612779976,1,1,1
013360c441,13.888307868984306,0,1,0
0133a1ef1a,19.82589054452796,1,1,1
0133a7972a,41.76780410319608,1,1,1
0133ea7f7d,15.091935666528506,1,1,1
013402ca44,49.785697468695446,1,1,1
01341aa76c,13.46634470476706,0,0,1
0134346361,14.753140138188211,0,0,1
01343ac0f5,13.620392140127322,0,0,1
0134607a67,13.629402623367872,0,0,1
01346beba0,14.161338153319804,0,0,1
013499725c,13.536429818206804,0,0,1
0134c2d017,13.266130024981983,0,0,1
0134c69a62,25.029265334124368,1,1,1
0134e23929,19.534117842323656,1,1,1
0134ff747a,19.05555355080264,1,1,1
01350b414d,25.037602182699235,1,1,1
0135148afd,14.36826420997999,0,0,1
0135291810,14.866403071874146,0,0,1
01352edd30,39.50689154534358,1,1,1
0135318a53,13.992134418462705,0,0,1
01353bc800,14.302856134743976,0,1,0
0135456b8b,39.3654581135003,1,1,1
013563b20e,14.52402666815044,0,1,0
013568d8fc,13.914256097625632,0,0,1
01356f3532,14.235529128194704,0,1,0
013572409d,30.961775147561497,1,1,1
01357eed64,19.78032798907246,1,1,1
01359d8880,22.80651021831341,1,1,1
01359e72ed,14.8605525040458,0,0,1
0135afc9b0,13.515631404303988,0,0,1
0135bfd1ba,14.019187548114534,0,0,1
0135c7e319,14.509953968821236,0,1,0
0135d60fe3,19.63758002068668,1,1,1
0135dd1632,17.58788207413733,1,1,1
0135dec192,15.163836515869464,1,1,1
0135ee1947,14.401172575218158,0,0,1
013626286f,13.58952249268828,0,1,0
013642ab9a,13.947473797137867,0,0,1
013649d762,13.810260958531874,0,1,0
01364a288b,14.32575958750312,0,0,1
013678968c,16.557822909024488,1,1,1
01368baa25,13.826815882967106,0,0,1
01369209d3,19.93196758197889,1,1,1
0136c10247,28.079341380597835,1,1,1
0136dacbee,14.82767960229761,0,0,1
01370fb997,44.25079843268724,1,1,1
013710da83,43.66341108953518,1,1,1
013772a450,17.52469965575102,1,1,1
01377ec580,20.98766543061724,1,1,1
0137822604,30.24924267460821,1,1,1
013790e864,14.451507853060576,0,0,1
0137a1eec9,12.995891502211396,0,0,1
0137ace8cf,17.40355467413536,1,1,1
01380996d4,13.57526679632613,0,0,1
01389af064,17.829351158237902,1,1,1
0138d72587,19.329700870329507,1,1,1
01390a2b79,14.092047585922844,0,0,1
0139129e9f,24.374753410230458,1,1,1
013917ea84,20.919158378302544,1,1,1
013920a1bb,13.56897315726022,0,0,1
01392141d4,13.681964772478144,0,0,1
01392d048a,13.48804736978277,0,0,1
01395014e7,13.633542668628507,0,0,1
01397e1d4b,16.877627597765134,1,1,1
013a05161c,14.532908009896945,0,0,1
013a1f6e88,15.37533279817654,1,1,1
013a4a0f77,13.769544054159384,0,0,1
013a577d8a,14.3095522868822,0,0,1
013a58ad5d,14.453856552099005,0,0,1
013ac80927,15.363368775739955,1,0,0
013ad16875,15.396869771633284,1,1,1
013ae92191,19.91580143666333,1,1,1
013b2a58ca,15.49387746053134,1,1,1
013b579abf,15.219651510705711,1,1,1
013b719817,73.25280357264927,1,1,1
013ba19edf,15.37408995009487,1,0,0
013bb83f34,14.823779893926126,0,1,0
013bee7445,13.27483697239525,0,0,1
013c04548a,21.46234773420722,1,1,1
013c07c0ae,14.359385227444658,0,0,1
013c1f971d,14.42235690931837,0,0,1
013c4d1e91,14.931232143594295,0,0,1
013c5b4718,13.329648862715562,0,0,1
013c6a17db,17.061464627777497,1,1,1
013ca4a07c,14.97483398420044,0,1,0
013cda42af,24.795220634267583,1,1,1
013ceb7ae1,14.730384042397263,0,0,1
013cfd67e6,14.773301683767295,0,0,1
013d080d09,27.63508240999357,1,1,1
013d39dca6,25.783323661744,1,1,1
013d601be3,14.682558276394069,0,1,0
013d69dff0,14.136115329862283,0,0,1
013d78e0a3,14.285343725728168,0,1,0
013da474db,14.05919015078618,0,0,1
013db4799c,15.305729720277125,1,0,0
